OrderItemID,OrderID,ItemID,Quantity,UnitPriceAtTime_EGP,DiscountApplied_EGP
6130,2214,50,1,212.5,0.0
6131,2214,51,1,162.5,0.0
6132,2214,31,1,64.07,0.0
6133,2215,28,1,91.94,0.0
6134,2215,8,1,97.95,0.0
6135,2215,34,1,480.04,0.0
6136,2216,8,2,94.67,0.0
6137,2216,25,1,38.25,0.0
6138,2216,30,1,76.12,0.0
6139,2217,6,1,325.0,0.0
6140,2217,42,1,166.53,0.0
6141,2217,18,1,49.36,15
6142,2217,9,1,112.5,0.0
6143,2218,42,1,187.86,0.0
6144,2218,9,1,112.5,20
6145,2219,4,2,275.0,0.0
6146,2219,49,2,90.54,0.0
6147,2219,32,2,137.5,0.0
6148,2219,58,1,34.0,0.0
6149,2219,30,1,87.96,10
6150,2220,39,1,262.5,0.0
6151,2220,5,1,487.5,20
6152,2221,39,2,262.5,0.0
6153,2221,25,1,38.25,0.0
6154,2221,41,1,179.94,0.0
6155,2221,49,1,73.34,0.0
6156,2221,39,1,262.5,20
6157,2222,21,3,50.0,30
6158,2222,46,2,34.66,0.0
6159,2222,52,1,175.0,10
6160,2223,31,1,42.5,21.25
6161,2223,35,1,323.0,0.0
6162,2224,11,1,67.31,0.0
6163,2224,46,2,34.0,0.0
6164,2225,39,1,262.5,0.0
6165,2225,21,1,50.0,25.0
6166,2225,57,1,78.53,39.27
6167,2225,25,2,38.25,25
6168,2226,24,1,29.75,0.0
6169,2226,17,1,47.24,0.0
6170,2226,14,3,400.0,0.0
6171,2227,38,2,362.5,0.0
6172,2227,37,1,135.16,0.0
6173,2227,60,1,1700.0,0.0
6174,2227,37,2,135.16,0.0
6175,2228,1,1,300.0,0.0
6176,2228,51,2,162.5,15
6177,2229,43,1,105.31,20
6178,2229,10,2,71.26,0.0
6179,2229,13,1,250.0,15
6180,2230,7,1,97.75,0.0
6181,2230,16,2,35.87,0.0
6182,2230,38,1,362.5,0.0
6183,2231,46,2,34.0,30
6184,2232,13,3,250.0,0.0
6185,2232,35,1,323.0,0.0
6186,2232,57,1,98.78,0.0
6187,2233,46,1,34.0,0.0
6188,2233,10,3,68.34,0.0
6189,2233,11,1,68.53,0.0
6190,2234,12,1,237.5,0.0
6191,2234,4,2,275.0,0.0
6192,2234,3,1,337.5,15
6193,2235,7,1,97.75,0.0
6194,2235,57,1,68.55,0.0
6195,2235,29,1,59.5,0.0
6196,2236,47,1,38.25,0.0
6197,2236,25,1,38.25,0.0
6198,2236,50,1,212.5,0.0
6199,2237,55,2,550.0,10
6200,2237,1,2,300.0,0.0
6201,2237,23,3,50.0,0.0
6202,2237,37,1,110.22,0.0
6203,2237,42,1,165.62,0.0
6204,2238,6,2,325.0,0.0
6205,2238,49,1,90.54,0.0
6206,2238,50,1,212.5,0.0
6207,2238,49,2,90.54,0.0
6208,2239,17,1,54.98,20
6209,2239,37,3,127.63,0.0
6210,2239,24,1,29.75,0.0
6211,2240,3,1,337.5,0.0
6212,2240,33,1,1375.0,0.0
6213,2240,20,1,98.65,20
6214,2240,19,1,175.0,0.0
6215,2240,10,2,78.2,0.0
6216,2241,53,3,46.57,10
6217,2241,49,1,80.25,0.0
6218,2241,51,1,162.5,0.0
6219,2242,18,3,50.88,0.0
6220,2243,31,1,54.61,0.0
6221,2243,11,3,67.31,0.0
6222,2244,22,2,62.5,0.0
6223,2244,13,1,250.0,0.0
6224,2245,21,3,50.0,0.0
6225,2245,11,2,73.99,15
6226,2245,1,2,300.0,0.0
6227,2246,3,2,337.5,40
6228,2246,49,1,65.26,32.63
6229,2247,32,1,137.5,0.0
6230,2248,52,1,96.96,15
6231,2248,4,1,275.0,0.0
6232,2248,51,1,162.5,0.0
6233,2249,40,1,337.5,20
6234,2249,49,2,69.52,0.0
6235,2249,5,1,487.5,30
6236,2249,17,1,43.54,0.0
6237,2250,51,1,162.5,0.0
6238,2250,52,1,175.0,0.0
6239,2251,54,2,119.22,0.0
6240,2251,1,1,300.0,0.0
6241,2251,32,1,137.5,0.0
6242,2252,22,1,62.5,0.0
6243,2252,41,1,187.8,0.0
6244,2253,49,1,90.54,0.0
6245,2253,41,2,219.55,10
6246,2254,22,2,62.5,0.0
6247,2254,4,1,275.0,0.0
6248,2255,54,1,110.97,0.0
6249,2255,20,1,85.73,0.0
6250,2255,49,2,74.79,0.0
6251,2256,9,2,112.5,0.0
6252,2257,25,3,38.25,0.0
6253,2257,19,1,175.0,0.0
6254,2257,20,1,80.5,0.0
6255,2257,11,1,63.78,0.0
6256,2258,1,1,300.0,0.0
6257,2258,23,1,50.0,0.0
6258,2258,9,2,112.5,0.0
6259,2258,46,1,34.0,0.0
6260,2259,28,1,98.12,0.0
6261,2259,27,1,25.5,0.0
6262,2259,41,1,197.67,30
6263,2260,57,1,105.46,0.0
6264,2261,18,3,55.92,0.0
6265,2261,60,1,1700.0,0.0
6266,2262,9,1,112.5,0.0
6267,2262,24,3,29.75,0.0
6268,2263,49,3,75.77,0.0
6269,2263,50,3,212.5,0.0
6270,2263,40,2,337.5,0.0
6271,2263,6,2,325.0,0.0
6272,2264,4,1,275.0,0.0
6273,2264,1,1,300.0,0.0
6274,2264,29,1,85.89,0.0
6275,2265,60,1,1700.0,0.0
6276,2265,6,1,325.0,0.0
6277,2265,10,1,71.26,0.0
6278,2266,8,1,93.5,0.0
6279,2266,57,1,78.53,30
6280,2267,37,1,127.63,0.0
6281,2268,31,1,59.85,29.93
6282,2268,11,1,75.0,0.0
6283,2269,22,2,62.5,0.0
6284,2269,12,1,237.5,0.0
6285,2269,2,3,362.5,30
6286,2269,35,1,323.0,0.0
6287,2269,3,1,337.5,0.0
6288,2270,22,1,62.5,0.0
6289,2270,57,1,69.77,0.0
6290,2270,37,1,85.0,15
6291,2271,10,3,68.34,0.0
6292,2271,16,2,49.65,0.0
6293,2272,56,3,38.73,0.0
6294,2272,11,1,71.8,0.0
6295,2272,24,1,29.75,0.0
6296,2272,39,1,262.5,0.0
6297,2272,53,1,47.27,0.0
6298,2273,53,1,52.34,0.0
6299,2274,36,3,275.0,0.0
6300,2274,12,2,237.5,0.0
6301,2274,16,1,46.74,0.0
6302,2275,5,1,487.5,0.0
6303,2275,41,2,200.89,0.0
6304,2276,54,1,123.17,0.0
6305,2276,57,2,103.91,0.0
6306,2276,24,2,29.75,0.0
6307,2277,50,1,212.5,0.0
6308,2277,57,1,98.78,0.0
6309,2278,15,1,225.0,0.0
6310,2279,50,2,212.5,0.0
6311,2279,51,1,162.5,0.0
6312,2279,9,1,112.5,10
6313,2279,42,2,177.26,0.0
6314,2280,46,2,34.0,0.0
6315,2280,53,1,32.91,0.0
6316,2280,59,1,96.64,0.0
6317,2281,29,1,71.97,0.0
6318,2281,1,1,300.0,0.0
6319,2281,32,2,137.5,0.0
6320,2282,44,3,72.25,10
6321,2282,5,2,487.5,0.0
6322,2282,29,1,59.5,0.0
6323,2283,41,1,210.27,0.0
6324,2283,21,1,50.0,0.0
6325,2283,26,1,42.5,0.0
6326,2284,52,2,121.35,0.0
6327,2284,52,2,121.35,0.0
6328,2285,33,1,1375.0,30
6329,2285,36,1,275.0,0.0
6330,2285,30,1,66.44,25
6331,2286,15,1,225.0,0.0
6332,2286,37,1,85.0,30
6333,2286,40,1,337.5,0.0
6334,2287,20,2,100.01,0.0
6335,2288,26,2,42.5,0.0
6336,2288,37,1,133.89,0.0
6337,2288,28,1,105.44,0.0
6338,2288,29,1,85.89,0.0
6339,2289,14,1,400.0,0.0
6340,2289,31,1,58.37,0.0
6341,2289,12,1,237.5,0.0
6342,2289,27,1,25.5,0.0
6343,2289,54,1,115.72,0.0
6344,2290,4,1,275.0,10
6345,2290,25,1,38.25,0.0
6346,2291,10,1,63.81,15
6347,2291,50,1,212.5,0.0
6348,2292,10,1,80.31,0.0
6349,2292,45,2,105.57,20
6350,2292,9,1,112.5,0.0
6351,2293,25,2,55.24,0.0
6352,2293,1,1,300.0,0.0
6353,2293,25,2,55.24,0.0
6354,2293,57,1,107.02,0.0
6355,2293,56,2,41.98,0.0
6356,2294,23,2,50.0,0.0
6357,2294,26,1,42.5,0.0
6358,2295,23,3,50.0,0.0
6359,2295,14,3,400.0,0.0
6360,2295,36,1,275.0,0.0
6361,2296,21,2,50.0,0.0
6362,2296,31,2,59.08,0.0
6363,2296,41,2,194.38,25
6364,2297,44,1,109.24,0.0
6365,2297,52,2,154.32,0.0
6366,2297,5,1,487.5,10
6367,2297,46,1,34.0,0.0
6368,2298,32,2,137.5,0.0
6369,2298,4,2,275.0,0.0
6370,2299,56,1,37.77,0.0
6371,2300,9,1,112.5,0.0
6372,2300,49,1,80.25,15
6373,2300,31,1,59.08,0.0
6374,2300,53,3,46.57,0.0
6375,2300,49,2,80.25,0.0
6376,2301,52,1,155.65,0.0
6377,2301,4,1,275.0,0.0
6378,2302,50,1,212.5,0.0
6379,2302,30,1,82.75,20
6380,2302,19,1,175.0,0.0
6381,2303,1,2,300.0,0.0
6382,2303,53,2,52.97,0.0
6383,2304,51,1,162.5,0.0
6384,2304,59,1,171.47,0.0
6385,2305,56,3,37.27,0.0
6386,2305,1,1,300.0,20
6387,2306,30,1,78.68,0.0
6388,2306,24,1,29.75,0.0
6389,2306,8,3,98.1,0.0
6390,2306,7,1,131.9,0.0
6391,2307,34,1,494.17,0.0
6392,2307,37,1,116.19,0.0
6393,2307,24,3,29.75,20
6394,2308,38,2,362.5,0.0
6395,2309,52,3,175.0,0.0
6396,2310,25,1,38.47,0.0
6397,2311,16,1,36.39,0.0
6398,2311,11,3,55.25,10
6399,2311,7,2,97.75,15
6400,2312,48,2,38.25,0.0
6401,2312,15,1,225.0,0.0
6402,2312,53,4,45.48,0.0
6403,2312,24,1,29.75,0.0
6404,2312,7,1,131.9,0.0
6405,2313,14,2,400.0,0.0
6406,2313,3,1,337.5,0.0
6407,2314,25,1,38.25,0.0
6408,2314,23,1,50.0,0.0
6409,2314,25,1,38.25,0.0
6410,2315,5,1,487.5,0.0
6411,2316,11,1,67.31,0.0
6412,2316,28,2,90.64,0.0
6413,2317,12,1,237.5,0.0
6414,2317,54,1,103.69,0.0
6415,2318,8,3,100.82,0.0
6416,2318,50,1,212.5,0.0
6417,2318,9,1,112.5,0.0
6418,2319,25,3,38.25,0.0
6419,2319,28,1,90.64,0.0
6420,2319,44,1,102.36,0.0
6421,2319,41,1,182.92,0.0
6422,2320,52,1,133.11,0.0
6423,2321,17,1,58.16,29.08
6424,2321,49,3,86.77,0.0
6425,2321,33,1,1375.0,0.0
6426,2322,16,1,47.28,0.0
6427,2322,36,1,275.0,0.0
6428,2322,55,1,550.0,0.0
6429,2322,54,1,106.8,0.0
6430,2323,30,1,81.72,0.0
6431,2323,4,2,275.0,0.0
6432,2323,31,3,59.08,0.0
6433,2323,12,1,237.5,0.0
6434,2324,37,2,105.57,0.0
6435,2324,16,2,46.63,0.0
6436,2324,13,1,250.0,0.0
6437,2325,51,2,162.5,0.0
6438,2326,7,1,114.75,15
6439,2326,37,1,97.39,0.0
6440,2326,20,1,73.47,0.0
6441,2327,25,1,38.25,0.0
6442,2328,36,3,275.0,0.0
6443,2328,13,2,250.0,0.0
6444,2328,18,1,49.33,0.0
6445,2329,35,1,323.0,0.0
6446,2329,49,1,90.54,0.0
6447,2330,33,1,1375.0,0.0
6448,2330,56,1,36.7,0.0
6449,2330,6,1,325.0,0.0
6450,2330,22,1,62.5,20
6451,2331,4,1,275.0,0.0
6452,2331,40,1,337.5,0.0
6453,2332,24,2,29.75,0.0
6454,2332,57,1,90.91,0.0
6455,2333,36,1,275.0,0.0
6456,2334,11,2,73.99,0.0
6457,2334,51,2,162.5,0.0
6458,2335,11,1,66.15,0.0
6459,2335,53,1,43.12,0.0
6460,2336,46,1,34.0,0.0
6461,2337,37,1,121.73,0.0
6462,2338,3,1,337.5,20
6463,2338,2,1,362.5,0.0
6464,2338,52,1,175.0,0.0
6465,2338,24,1,29.75,0.0
6466,2339,23,2,50.0,0.0
6467,2340,46,1,34.0,17.0
6468,2340,20,1,88.43,10
6469,2341,41,1,215.3,0.0
6470,2341,56,1,42.64,0.0
6471,2341,23,1,50.0,0.0
6472,2341,53,3,52.34,15
6473,2342,33,1,1375.0,0.0
6474,2342,38,3,362.5,0.0
6475,2343,18,1,36.54,0.0
6476,2343,50,1,212.5,0.0
6477,2343,13,3,250.0,0.0
6478,2343,1,1,300.0,0.0
6479,2344,33,1,1375.0,0.0
6480,2344,10,1,70.22,0.0
6481,2344,45,2,91.63,0.0
6482,2345,36,1,275.0,20
6483,2346,13,2,250.0,0.0
6484,2346,16,1,46.63,10
6485,2346,50,1,212.5,0.0
6486,2347,3,3,337.5,0.0
6487,2347,51,1,162.5,15
6488,2347,9,1,112.5,0.0
6489,2348,52,2,130.69,0.0
6490,2348,36,1,275.0,0.0
6491,2349,29,3,84.83,0.0
6492,2349,3,2,337.5,15
6493,2349,8,1,110.94,0.0
6494,2350,13,1,250.0,0.0
6495,2350,17,2,50.39,0.0
6496,2350,10,1,70.48,0.0
6497,2351,26,1,42.5,0.0
6498,2351,44,1,97.14,0.0
6499,2352,3,2,337.5,0.0
6500,2352,10,2,70.48,0.0
6501,2352,17,1,50.39,0.0
6502,2352,35,1,323.0,0.0
6503,2352,19,1,175.0,0.0
6504,2353,9,1,112.5,0.0
6505,2354,27,3,25.5,0.0
6506,2354,40,3,337.5,0.0
6507,2355,14,2,400.0,0.0
6508,2355,54,3,104.73,0.0
6509,2355,49,1,70.62,0.0
6510,2355,10,2,63.81,0.0
6511,2356,46,1,34.0,0.0
6512,2356,1,2,300.0,0.0
6513,2357,53,3,44.78,0.0
6514,2357,3,3,337.5,0.0
6515,2357,24,2,29.75,0.0
6516,2358,56,1,37.77,0.0
6517,2358,9,1,112.5,0.0
6518,2358,50,1,212.5,0.0
6519,2358,19,1,175.0,0.0
6520,2358,5,1,487.5,0.0
6521,2359,32,1,137.5,0.0
6522,2359,42,1,193.89,0.0
6523,2359,10,1,79.28,0.0
6524,2360,9,2,112.5,0.0
6525,2360,52,1,150.66,0.0
6526,2360,5,1,487.5,0.0
6527,2361,7,1,140.69,0.0
6528,2361,37,1,119.96,10
6529,2361,34,1,519.52,30
6530,2361,55,1,550.0,20
6531,2362,48,1,38.25,0.0
6532,2362,51,1,162.5,0.0
6533,2362,27,1,25.5,0.0
6534,2363,9,3,112.5,0.0
6535,2363,50,1,212.5,30
6536,2363,4,1,275.0,0.0
6537,2363,21,1,50.0,0.0
6538,2363,18,2,57.29,0.0
6539,2364,1,2,300.0,0.0
6540,2364,49,1,85.57,0.0
6541,2364,39,3,262.5,0.0
6542,2365,43,1,97.59,0.0
6543,2365,6,1,325.0,0.0
6544,2365,4,1,275.0,0.0
6545,2365,5,2,487.5,0.0
6546,2365,34,1,481.86,0.0
6547,2366,52,2,170.51,0.0
6548,2366,29,2,78.47,0.0
6549,2367,33,1,1375.0,0.0
6550,2367,3,2,337.5,0.0
6551,2368,24,1,29.75,0.0
6552,2368,54,1,123.17,0.0
6553,2369,46,1,34.0,17.0
6554,2369,49,1,86.77,0.0
6555,2369,46,1,34.0,0.0
6556,2369,20,1,97.29,0.0
6557,2369,32,1,137.5,0.0
6558,2370,1,1,300.0,0.0
6559,2370,17,1,47.84,0.0
6560,2370,28,1,90.64,0.0
6561,2371,20,1,97.29,0.0
6562,2371,29,2,84.12,0.0
6563,2372,52,2,154.41,0.0
6564,2372,40,1,337.5,0.0
6565,2372,48,2,38.25,0.0
6566,2372,44,1,105.84,0.0
6567,2372,11,3,68.09,0.0
6568,2373,7,1,140.69,0.0
6569,2374,37,1,130.29,0.0
6570,2374,32,1,137.5,0.0
6571,2374,17,2,58.16,0.0
6572,2374,9,1,112.5,0.0
6573,2374,57,1,105.46,0.0
6574,2375,37,2,133.89,0.0
6575,2375,17,1,59.88,0.0
6576,2375,10,1,79.28,0.0
6577,2376,43,1,76.5,0.0
6578,2377,53,3,42.27,0.0
6579,2377,53,1,42.27,0.0
6580,2378,9,1,112.5,0.0
6581,2378,13,1,250.0,0.0
6582,2378,51,1,162.5,0.0
6583,2379,59,1,158.68,0.0
6584,2379,54,1,120.61,0.0
6585,2379,5,2,487.5,0.0
6586,2380,34,1,582.41,0.0
6587,2380,49,2,90.54,0.0
6588,2380,14,2,400.0,0.0
6589,2381,30,3,75.08,0.0
6590,2381,51,2,162.5,0.0
6591,2382,19,2,175.0,0.0
6592,2382,37,3,109.62,0.0
6593,2382,26,1,42.5,0.0
6594,2382,55,1,550.0,0.0
6595,2382,24,1,29.75,0.0
6596,2383,1,1,300.0,10
6597,2383,37,1,125.77,20
6598,2383,19,2,175.0,0.0
6599,2383,49,1,84.18,0.0
6600,2384,7,1,147.48,10
6601,2384,8,2,103.96,0.0
6602,2385,11,1,68.09,0.0
6603,2385,13,1,250.0,0.0
6604,2385,2,1,362.5,30
6605,2385,44,3,105.84,0.0
6606,2385,57,2,92.29,0.0
6607,2386,7,2,152.37,0.0
6608,2386,10,1,77.13,0.0
6609,2386,8,1,109.26,30
6610,2386,36,1,275.0,0.0
6611,2386,23,2,50.0,0.0
6612,2387,50,2,212.5,0.0
6613,2387,40,3,337.5,0.0
6614,2388,41,1,203.81,0.0
6615,2388,2,1,362.5,0.0
6616,2389,44,1,111.12,0.0
6617,2389,46,1,34.0,0.0
6618,2390,49,1,73.34,0.0
6619,2390,36,1,275.0,0.0
6620,2390,6,1,325.0,0.0
6621,2390,11,1,66.15,0.0
6622,2391,49,3,76.99,0.0
6623,2391,48,1,38.25,0.0
6624,2391,44,1,111.12,0.0
6625,2392,19,1,175.0,0.0
6626,2392,5,1,487.5,0.0
6627,2393,26,1,42.5,0.0
6628,2393,57,1,88.39,0.0
6629,2393,13,1,250.0,0.0
6630,2393,51,2,162.5,0.0
6631,2393,52,2,150.66,0.0
6632,2394,38,3,362.5,0.0
6633,2394,3,1,337.5,0.0
6634,2394,51,1,162.5,0.0
6635,2395,37,1,114.11,0.0
6636,2395,53,2,45.94,0.0
6637,2395,36,1,275.0,0.0
6638,2395,11,1,70.07,0.0
6639,2396,11,1,77.6,0.0
6640,2396,49,1,86.77,0.0
6641,2396,46,1,34.0,0.0
6642,2397,15,3,225.0,20
6643,2397,51,2,162.5,0.0
6644,2397,10,4,66.19,0.0
6645,2398,55,1,550.0,0.0
6646,2398,5,1,487.5,0.0
6647,2399,52,2,130.69,0.0
6648,2399,7,2,122.69,0.0
6649,2400,36,2,275.0,20
6650,2401,51,2,162.5,0.0
6651,2401,6,2,325.0,10
6652,2401,20,1,100.01,0.0
6653,2402,30,1,73.59,0.0
6654,2402,10,1,63.81,15
6655,2402,25,2,38.25,20
6656,2403,28,1,90.14,0.0
6657,2403,15,1,225.0,0.0
6658,2403,24,2,29.75,0.0
6659,2404,34,1,481.86,0.0
6660,2404,11,2,68.09,0.0
6661,2405,9,1,112.5,0.0
6662,2405,21,2,50.0,0.0
6663,2405,25,2,38.25,0.0
6664,2405,36,1,275.0,0.0
6665,2405,56,1,37.01,0.0
6666,2406,15,1,225.0,0.0
6667,2406,7,1,140.69,0.0
6668,2407,42,1,159.55,0.0
6669,2407,2,2,362.5,0.0
6670,2407,3,1,337.5,0.0
6671,2407,29,1,68.31,0.0
6672,2408,40,1,337.5,0.0
6673,2408,4,1,275.0,0.0
6674,2408,22,1,62.5,0.0
6675,2409,52,2,175.0,0.0
6676,2409,5,1,487.5,0.0
6677,2409,37,1,133.89,0.0
6678,2409,42,1,193.89,20
6679,2410,49,1,85.57,0.0
6680,2410,6,1,325.0,0.0
6681,2410,10,1,75.85,0.0
6682,2410,24,1,29.75,0.0
6683,2411,44,1,102.36,0.0
6684,2411,49,3,73.37,0.0
6685,2411,38,2,362.5,30
6686,2411,9,1,112.5,0.0
6687,2411,32,1,137.5,0.0
6688,2412,24,1,29.75,0.0
6689,2412,9,1,112.5,0.0
6690,2412,9,2,112.5,0.0
6691,2413,44,1,117.26,0.0
6692,2414,15,3,225.0,15
6693,2414,39,1,262.5,0.0
6694,2414,7,1,140.69,20
6695,2414,53,1,46.57,0.0
6696,2415,34,1,484.78,0.0
6697,2416,39,3,262.5,0.0
6698,2416,26,1,42.5,0.0
6699,2417,52,2,121.35,40
6700,2418,2,1,362.5,0.0
6701,2419,52,1,175.0,0.0
6702,2419,50,2,212.5,0.0
6703,2419,54,2,129.84,0.0
6704,2419,7,2,159.05,0.0
6705,2419,49,2,90.54,0.0
6706,2420,4,1,275.0,0.0
6707,2420,39,1,262.5,0.0
6708,2420,17,1,44.18,0.0
6709,2420,11,1,63.87,0.0
6710,2420,53,2,41.49,0.0
6711,2421,9,1,112.5,15
6712,2421,29,3,62.97,0.0
6713,2421,49,1,65.26,0.0
6714,2421,39,2,262.5,10
6715,2421,51,1,162.5,0.0
6716,2422,25,1,38.47,19.23
6717,2422,11,1,71.14,0.0
6718,2422,52,1,157.22,0.0
6719,2422,52,1,157.22,15
6720,2422,52,1,157.22,0.0
6721,2423,29,1,67.01,0.0
6722,2423,17,1,43.54,0.0
6723,2424,43,1,84.42,30
6724,2424,13,3,250.0,20
6725,2424,44,1,83.27,20
6726,2425,20,1,79.71,15
6727,2425,31,1,51.87,0.0
6728,2425,6,2,325.0,0.0
6729,2426,36,2,275.0,0.0
6730,2426,25,1,38.25,0.0
6731,2426,56,1,34.26,0.0
6732,2427,49,1,73.34,0.0
6733,2428,44,1,98.55,0.0
6734,2429,51,1,162.5,0.0
6735,2430,1,2,300.0,0.0
6736,2430,9,3,112.5,0.0
6737,2430,7,1,122.69,0.0
6738,2430,49,3,69.52,0.0
6739,2431,54,1,115.72,0.0
6740,2432,21,1,50.0,0.0
6741,2433,2,1,362.5,0.0
6742,2433,53,2,42.27,0.0
6743,2434,6,1,325.0,0.0
6744,2435,37,1,110.22,10
6745,2436,9,1,112.5,0.0
6746,2436,9,3,112.5,0.0
6747,2437,28,1,79.12,10
6748,2437,21,2,50.0,0.0
6749,2437,57,1,78.53,0.0
6750,2438,54,3,95.23,0.0
6751,2438,60,1,1700.0,0.0
6752,2438,39,1,262.5,30
6753,2438,49,2,65.26,15
6754,2439,50,2,212.5,0.0
6755,2439,33,1,1375.0,0.0
6756,2440,52,2,175.0,0.0
6757,2440,40,3,337.5,0.0
6758,2440,3,1,337.5,0.0
6759,2440,40,2,337.5,0.0
6760,2441,11,1,78.89,0.0
6761,2441,38,2,362.5,10
6762,2442,11,1,63.87,0.0
6763,2443,52,1,154.41,0.0
6764,2443,30,2,77.62,0.0
6765,2443,15,2,225.0,0.0
6766,2444,36,1,275.0,15
6767,2444,29,1,70.95,0.0
6768,2445,42,1,193.89,0.0
6769,2445,57,1,108.24,30
6770,2446,12,1,237.5,0.0
6771,2446,18,1,56.42,0.0
6772,2446,5,1,487.5,0.0
6773,2446,11,2,78.89,0.0
6774,2446,7,2,154.94,20
6775,2447,2,3,362.5,0.0
6776,2447,49,3,74.57,0.0
6777,2447,1,2,300.0,30
6778,2447,8,1,98.1,0.0
6779,2447,37,3,112.24,0.0
6780,2448,33,1,1375.0,0.0
6781,2448,29,1,73.29,0.0
6782,2448,45,1,82.6,0.0
6783,2448,26,1,42.5,0.0
6784,2449,15,1,225.0,0.0
6785,2449,52,1,133.11,0.0
6786,2449,5,1,487.5,0.0
6787,2450,49,2,75.77,0.0
6788,2450,9,2,112.5,0.0
6789,2450,17,1,50.09,0.0
6790,2451,7,1,154.94,0.0
6791,2451,11,3,78.89,0.0
6792,2451,15,1,225.0,0.0
6793,2452,26,2,42.5,0.0
6794,2452,1,1,300.0,0.0
6795,2453,12,1,237.5,0.0
6796,2453,7,1,150.16,0.0
6797,2453,8,2,107.32,0.0
6798,2454,49,1,86.77,0.0
6799,2454,17,2,58.16,0.0
6800,2454,25,2,54.09,0.0
6801,2455,22,1,62.5,0.0
6802,2456,36,2,275.0,0.0
6803,2456,50,1,212.5,0.0
6804,2456,34,1,574.38,0.0
6805,2456,2,1,362.5,0.0
6806,2457,53,5,50.42,0.0
6807,2457,25,1,53.49,0.0
6808,2457,49,1,85.57,0.0
6809,2458,18,1,48.06,0.0
6810,2458,25,1,38.25,0.0
6811,2458,15,1,225.0,0.0
6812,2459,44,3,72.25,0.0
6813,2460,26,1,42.5,0.0
6814,2460,37,1,128.43,0.0
6815,2460,46,1,34.0,15
6816,2461,41,1,219.55,0.0
6817,2461,1,1,300.0,0.0
6818,2461,37,1,135.16,0.0
6819,2462,10,2,74.36,0.0
6820,2462,46,1,34.0,0.0
6821,2462,7,1,149.39,0.0
6822,2463,10,2,64.11,10
6823,2464,39,1,262.5,0.0
6824,2464,52,1,96.96,0.0
6825,2464,40,1,337.5,0.0
6826,2465,17,2,51.63,0.0
6827,2465,54,1,119.94,0.0
6828,2465,11,2,72.86,0.0
6829,2466,32,2,137.5,0.0
6830,2466,4,1,275.0,0.0
6831,2467,42,1,182.55,0.0
6832,2467,2,1,362.5,0.0
6833,2467,43,3,108.87,0.0
6834,2467,37,1,125.77,0.0
6835,2468,35,1,323.0,0.0
6836,2468,11,1,77.6,20
6837,2469,29,1,78.47,30
6838,2469,29,2,78.47,0.0
6839,2469,16,1,51.89,10
6840,2469,26,1,42.5,0.0
6841,2469,40,1,337.5,0.0
6842,2470,47,1,38.25,0.0
6843,2470,20,1,88.46,0.0
6844,2470,18,1,50.64,0.0
6845,2470,10,3,70.48,15
6846,2471,55,1,550.0,15
6847,2471,7,1,145.06,0.0
6848,2472,50,2,212.5,0.0
6849,2473,8,1,94.67,0.0
6850,2473,10,4,66.19,0.0
6851,2474,38,1,362.5,0.0
6852,2474,53,2,48.01,0.0
6853,2474,3,1,337.5,0.0
6854,2475,21,1,50.0,0.0
6855,2475,52,1,155.65,0.0
6856,2476,26,2,42.5,0.0
6857,2476,51,1,162.5,0.0
6858,2477,9,1,112.5,0.0
6859,2477,1,2,300.0,0.0
6860,2477,2,1,362.5,0.0
6861,2477,53,2,48.01,15
6862,2478,42,1,177.26,0.0
6863,2479,37,1,85.0,0.0
6864,2479,23,3,50.0,10
6865,2480,12,3,237.5,0.0
6866,2480,57,1,109.64,0.0
6867,2480,36,2,275.0,15
6868,2480,49,1,90.54,0.0
6869,2480,29,1,87.06,0.0
6870,2481,39,2,262.5,0.0
6871,2481,1,1,300.0,0.0
6872,2481,6,2,325.0,0.0
6873,2482,9,1,112.5,0.0
6874,2482,11,2,69.22,0.0
6875,2483,7,1,159.05,20
6876,2483,5,1,487.5,0.0
6877,2484,10,1,49.82,0.0
6878,2484,1,1,300.0,0.0
6879,2485,2,1,362.5,40
6880,2485,9,1,112.5,0.0
6881,2485,17,1,40.42,0.0
6882,2485,53,2,38.06,30
6883,2485,38,1,362.5,0.0
6884,2486,55,1,550.0,0.0
6885,2486,39,1,262.5,0.0
6886,2486,20,1,97.29,30
6887,2487,50,1,212.5,0.0
6888,2487,8,1,94.67,0.0
6889,2487,3,3,337.5,0.0
6890,2488,32,1,137.5,0.0
6891,2488,42,1,171.64,0.0
6892,2488,11,1,71.14,0.0
6893,2488,39,1,262.5,0.0
6894,2488,24,2,29.75,0.0
6895,2489,9,2,112.5,0.0
6896,2489,17,2,59.88,0.0
6897,2490,5,1,487.5,0.0
6898,2490,11,2,70.07,0.0
6899,2490,50,1,212.5,0.0
6900,2490,37,1,114.11,15
6901,2491,3,1,337.5,0.0
6902,2491,37,3,85.0,0.0
6903,2491,22,3,62.5,0.0
6904,2491,60,1,1700.0,0.0
6905,2492,24,2,29.75,0.0
6906,2492,49,1,90.54,0.0
6907,2493,21,1,50.0,0.0
6908,2493,31,1,58.07,0.0
6909,2493,18,2,50.88,0.0
6910,2494,53,1,43.12,0.0
6911,2495,13,1,250.0,0.0
6912,2495,35,1,323.0,0.0
6913,2496,51,3,162.5,0.0
6914,2496,4,2,275.0,0.0
